"/del_uav/KF_sigma/pos_cov/x_x","/del_uav/KF_sigma/pos_cov/x_y"
46.778,5e-05,
46.809,5e-05,
46.841,5e-05,
46.874,5e-05,
46.907,5e-05,
46.939,5e-05,
46.973,5e-05,
47.005,5e-05,
47.039,5e-05,
47.076,5e-05,
47.107,5e-05,
47.14,5e-05,
47.173,5e-05,
47.206,5e-05,
47.241,5e-05,
47.274,5e-05,
47.304,5e-05,
47.34,5e-05,
47.374,5e-05,
47.407,5e-05,
47.44,5e-05,
47.474,5e-05,
47.507,5e-05,
47.54,5e-05,
47.574,5e-05,
47.608,5e-05,
47.645,5e-05,
47.692,5e-05,
47.707,5e-05,
47.74,5e-05,
47.779,5e-05,
47.808,5e-05,
47.84,5e-05,
47.875,5e-05,
47.906,5e-05,
47.943,5e-05,
47.975,5e-05,
48.007,5e-05,
48.043,5e-05,
48.074,5e-05,
48.107,5e-05,
48.14,5e-05,
48.174,5e-05,
48.208,5e-05,
48.241,5e-05,
48.275,5e-05,
48.306,5e-05,
48.34,5e-05,
48.374,5e-05,
48.406,5e-05,
48.44,5e-05,
48.474,5e-05,
48.507,5e-05,
48.541,5e-05,
48.573,5e-05,
48.608,5e-05,
48.64,5e-05,
48.676,5e-05,
48.708,5e-05,
48.74,5e-05,
48.774,5e-05,
48.806,5e-05,
48.841,5e-05,
48.874,5e-05,
48.907,5e-05,
48.951,5e-05,
48.98,5e-05,
49.006,5e-05,
49.04,5e-05,
49.084,5e-05,
49.106,5e-05,
49.14,5e-05,
49.172,5e-05,
49.207,5e-05,
49.242,5e-05,
49.278,5e-05,
49.307,5e-05,
49.339,5e-05,
49.373,5e-05,
49.407,5e-05,
49.44,5e-05,
49.474,5e-05,
49.524,5e-05,
49.545,5e-05,
49.579,5e-05,
49.61,5e-05,
49.644,5e-05,
49.674,5e-05,
49.708,5e-05,
49.74,5e-05,
49.774,5e-05,
49.806,5e-05,
49.839,5e-05,
49.88,5e-05,
49.906,5e-05,
49.942,5e-05,
49.978,5e-05,
50.002,5e-05,
50.04,5e-05,
50.075,5e-05,
50.107,5e-05,
50.137,5e-05,
50.174,5e-05,
50.206,5e-05,
50.245,5e-05,
50.278,5e-05,
50.31,5e-05,
50.347,5e-05,
50.379,5e-05,
50.411,5e-05,
50.443,5e-05,
50.474,5e-05,
50.507,5e-05,
50.54,5e-05,
50.575,5e-05,
50.607,5e-05,
50.64,5e-05,
50.678,5e-05,
50.707,5e-05,
50.741,5e-05,
50.773,5e-05,
50.809,5e-05,
50.843,5e-05,
50.872,5e-05,
50.907,5e-05,
50.938,5e-05,
50.975,5e-05,
51.008,5e-05,
51.039,5e-05,
51.074,5e-05,
51.106,5e-05,
51.14,5e-05,
51.174,5e-05,
51.205,5e-05,
51.241,5e-05,
51.28,5e-05,
51.314,5e-05,
51.34,5e-05,
51.375,5e-05,
51.408,5e-05,
51.44,5e-05,
51.48,5e-05,
51.509,5e-05,
51.557,5e-05,
51.577,5e-05,
51.61,5e-05,
51.64,5e-05,
51.681,5e-05,
51.708,5e-05,
51.742,5e-05,
51.774,5e-05,
51.808,5e-05,
51.84,5e-05,
51.874,5e-05,
51.907,5e-05,
51.941,5e-05,
51.974,5e-05,
52.007,5e-05,
52.041,5e-05,
52.074,5e-05,
52.108,5e-05,
52.14,5e-05,
52.175,5e-05,
52.207,5e-05,
52.24,5e-05,
52.271,5e-05,
52.313,5e-05,
52.344,5e-05,
52.383,5e-05,
52.41,5e-05,
52.44,5e-05,
52.474,5e-05,
52.506,5e-05,
52.54,5e-05,
52.577,5e-05,
52.607,5e-05,
52.641,5e-05,
52.677,5e-05,
52.709,5e-05,
52.749,5e-05,
52.775,5e-05,
52.808,5e-05,
52.84,5e-05,
52.874,5e-05,
52.907,5e-05,
52.944,5e-05,
52.979,5e-05,
53.008,5e-05,
53.04,5e-05,
53.073,5e-05,
53.107,5e-05,
53.142,5e-05,
53.175,5e-05,
53.208,5e-05,
53.24,5e-05,
53.277,5e-05,
53.307,5e-05,
53.341,5e-05,
53.375,5e-05,
53.407,5e-05,
53.44,5e-05,
53.474,5e-05,
53.507,5e-05,
53.54,5e-05,
53.575,5e-05,
53.608,5e-05,
53.638,5e-05,
53.674,5e-05,
53.707,5e-05,
53.739,5e-05,
53.774,5e-05,
53.806,5e-05,
53.839,5e-05,
53.884,5e-05,
53.91,5e-05,
53.938,5e-05,
53.973,5e-05,
54.007,5e-05,
54.044,5e-05,
54.074,5e-05,
54.108,5e-05,
54.137,5e-05,
54.174,5e-05,
54.208,5e-05,
54.242,5e-05,
54.281,5e-05,
54.312,5e-05,
54.349,5e-05,
54.376,5e-05,
54.407,5e-05,
54.44,5e-05,
54.474,5e-05,
54.506,5e-05,
54.537,5e-05,
54.573,5e-05,
54.61,5e-05,
54.642,5e-05,
54.678,5e-05,
54.707,5e-05,
54.736,5e-05,
54.776,5e-05,
54.807,5e-05,
54.84,5e-05,
54.876,5e-05,
54.91,5e-05,
54.945,5e-05,
54.976,5e-05,
55.009,5e-05,
55.04,5e-05,
55.074,5e-05,
55.107,5e-05,
55.14,5e-05,
55.174,5e-05,
55.208,5e-05,
55.24,5e-05,
55.274,5e-05,
55.309,5e-05,
55.341,5e-05,
55.374,5e-05,
55.407,5e-05,
55.44,5e-05,
55.474,5e-05,
55.507,5e-05,
55.54,5e-05,
55.577,5e-05,
55.607,5e-05,
55.641,5e-05,
55.677,5e-05,
55.707,5e-05,
55.739,5e-05,
55.777,5e-05,
55.804,5e-05,
55.841,5e-05,
55.874,5e-05,
55.907,5e-05,
55.941,5e-05,
55.974,5e-05,
56.006,5e-05,
56.036,5e-05,
56.08,5e-05,
56.107,5e-05,
56.14,5e-05,
56.177,5e-05,
56.207,5e-05,
56.239,5e-05,
56.274,5e-05,
56.302,5e-05,
56.34,5e-05,
56.374,5e-05,
56.407,5e-05,
56.441,5e-05,
56.474,5e-05,
56.508,5e-05,
56.542,5e-05,
56.576,5e-05,
56.607,5e-05,
56.641,5e-05,
56.675,5e-05,
56.708,5e-05,
56.74,5e-05,
56.775,5e-05,
56.808,5e-05,
56.841,5e-05,
56.879,5e-05,
56.912,5e-05,
56.946,5e-05,
56.976,5e-05,
57.01,5e-05,
57.04,5e-05,
57.073,5e-05,
57.102,5e-05,
57.144,5e-05,
57.175,5e-05,
57.207,5e-05,
57.244,5e-05,
57.276,5e-05,
57.311,5e-05,
57.341,5e-05,
57.377,5e-05,
57.401,5e-05,
57.435,5e-05,
57.475,5e-05,
57.508,5e-05,
57.541,5e-05,
57.588,5e-05,
57.614,5e-05,
57.64,5e-05,
57.674,5e-05,
57.707,5e-05,
57.735,5e-05,
57.773,5e-05,
57.807,5e-05,
57.836,5e-05,
57.875,5e-05,
57.907,5e-05,
57.94,5e-05,
57.974,5e-05,
58.007,5e-05,
58.04,5e-05,
58.073,5e-05,
58.108,5e-05,
58.142,5e-05,
58.173,5e-05,
58.206,5e-05,
58.236,5e-05,
58.297,5e-05,
58.313,5e-05,
58.347,5e-05,
58.374,5e-05,
58.409,5e-05,
58.44,5e-05,
58.474,5e-05,
58.507,5e-05,
58.54,5e-05,
58.574,5e-05,
58.605,5e-05,
58.64,5e-05,
58.673,5e-05,
58.707,5e-05,
58.74,5e-05,
58.774,5e-05,
58.811,5e-05,
58.846,5e-05,
58.874,5e-05,
58.908,5e-05,
58.94,5e-05,
58.973,5e-05,
58.993,5e-05,
59.041,5e-05,
59.075,5e-05,
59.108,5e-05,
59.14,5e-05,
59.177,5e-05,
59.206,5e-05,
59.24,5e-05,
59.274,5e-05,
59.307,5e-05,
59.341,5e-05,
59.38,5e-05,
59.421,5e-05,
59.446,5e-05,
59.49,5e-05,
59.513,5e-05,
59.54,5e-05,
59.574,5e-05,
59.609,5e-05,
59.641,5e-05,
59.677,5e-05,
59.708,5e-05,
59.742,5e-05,
59.775,5e-05,
59.808,5e-05,
59.84,5e-05,
59.872,5e-05,
59.909,5e-05,
59.94,5e-05,
59.974,5e-05,
60.007,5e-05,
60.041,5e-05,
60.076,5e-05,
60.11,5e-05,
60.14,5e-05,
60.174,5e-05,
60.207,5e-05,
60.239,5e-05,
60.274,5e-05,
60.309,5e-05,
60.343,5e-05,
60.375,5e-05,
60.407,5e-05,
60.44,5e-05,
60.474,5e-05,
60.508,5e-05,
60.539,5e-05,
60.575,5e-05,
60.613,5e-05,
60.641,5e-05,
60.677,5e-05,
60.715,5e-05,
60.741,5e-05,
60.774,5e-05,
60.808,5e-05,
60.841,5e-05,
60.876,5e-05,
60.907,5e-05,
60.944,5e-05,
60.974,5e-05,
61.007,5e-05,
61.04,5e-05,
61.075,5e-05,
61.107,5e-05,
61.14,5e-05,
61.175,5e-05,
61.21,5e-05,
61.239,5e-05,
61.274,5e-05,
61.305,5e-05,
61.337,5e-05,
61.378,5e-05,
61.408,5e-05,
61.441,5e-05,
61.476,5e-05,
61.509,5e-05,
61.541,5e-05,
61.574,5e-05,
61.614,5e-05,
61.64,5e-05,
61.671,5e-05,
61.715,5e-05,
61.742,5e-05,
61.774,5e-05,
61.808,5e-05,
61.841,5e-05,
61.874,5e-05,
61.906,5e-05,
61.94,5e-05,
61.977,5e-05,
62.008,5e-05,
62.037,5e-05,
62.075,5e-05,
62.108,5e-05,
62.14,5e-05,
62.174,5e-05,
62.208,5e-05,
62.24,5e-05,
62.274,5e-05,
62.307,5e-05,
62.34,5e-05,
62.373,5e-05,
62.407,5e-05,
62.44,5e-05,
62.474,5e-05,
62.531,5e-05,
62.546,5e-05,
62.577,5e-05,
62.618,5e-05,
62.642,5e-05,
62.678,5e-05,
62.712,5e-05,
62.741,5e-05,
62.774,5e-05,
62.807,5e-05,
62.84,5e-05,
62.872,5e-05,
62.907,5e-05,
62.939,5e-05,
62.973,5e-05,
63.007,5e-05,
63.039,5e-05,
63.074,5e-05,
63.111,5e-05,
63.141,5e-05,
63.174,5e-05,
63.209,5e-05,
63.24,5e-05,
63.272,5e-05,
63.306,5e-05,
63.34,5e-05,
63.379,5e-05,
63.411,5e-05,
63.44,5e-05,
63.476,5e-05,
63.512,5e-05,
63.54,5e-05,
63.575,5e-05,
63.609,5e-05,
63.639,5e-05,
63.674,5e-05,
63.707,5e-05,
63.747,5e-05,
63.792,5e-05,
63.807,5e-05,
63.84,5e-05,
63.871,5e-05,
63.907,5e-05,
63.941,5e-05,
63.974,5e-05,
64.007,5e-05,
64.04,5e-05,
64.076,5e-05,
64.109,5e-05,
64.141,5e-05,
64.174,5e-05,
64.206,5e-05,
64.24,5e-05,
64.275,5e-05,
64.308,5e-05,
64.34,5e-05,
64.376,5e-05,
64.424,5e-05,
64.496,5e-05,
64.502,5e-05,
64.532,5e-05,
64.54,5e-05,
64.575,5e-05,
64.617,5e-05,
64.639,5e-05,
64.674,5e-05,
64.713,5e-05,
64.744,5e-05,
64.774,5e-05,
64.808,5e-05,
64.84,5e-05,
64.874,5e-05,
64.909,5e-05,
64.942,5e-05,
64.973,5e-05,
65.009,5e-05,
65.04,5e-05,
65.074,5e-05,
65.109,5e-05,
65.14,5e-05,
65.175,5e-05,
65.21,5e-05,
65.24,5e-05,
65.274,5e-05,
65.305,5e-05,
65.341,5e-05,
65.374,5e-05,
65.407,5e-05,
65.44,5e-05,
65.474,5e-05,
65.507,5e-05,
65.54,5e-05,
65.57,5e-05,
65.607,5e-05,
65.637,5e-05,
65.678,5e-05,
65.707,5e-05,
65.739,5e-05,
65.775,5e-05,
65.808,5e-05,
65.841,5e-05,
65.876,5e-05,
65.908,5e-05,
65.94,5e-05,
65.974,5e-05,
66.004,5e-05,
66.044,5e-05,
66.084,5e-05,
66.108,5e-05,
66.141,5e-05,
66.174,5e-05,
66.207,5e-05,
66.24,5e-05,
66.274,5e-05,
66.306,5e-05,
66.339,5e-05,
66.377,5e-05,
66.407,5e-05,
66.44,5e-05,
66.477,5e-05,
66.511,5e-05,
66.54,5e-05,
66.574,5e-05,
66.608,5e-05,
66.64,5e-05,
66.675,5e-05,
66.708,5e-05,
66.74,5e-05,
66.773,5e-05,
66.806,5e-05,
66.841,5e-05,
66.874,5e-05,
66.909,5e-05,
66.941,5e-05,
66.974,5e-05,
67.008,5e-05,
67.041,5e-05,
67.073,5e-05,
67.107,5e-05,
67.14,5e-05,
67.175,5e-05,
67.207,5e-05,
67.24,5e-05,
67.274,5e-05,
67.307,5e-05,
67.34,5e-05,
67.373,5e-05,
67.407,5e-05,
67.44,5e-05,
67.476,5e-05,
67.506,5e-05,
67.541,5e-05,
67.575,5e-05,
67.604,5e-05,
67.641,5e-05,
67.675,5e-05,
67.707,5e-05,
67.753,5e-05,
67.774,5e-05,
67.807,5e-05,
67.84,5e-05,
67.879,5e-05,
67.914,5e-05,
67.939,5e-05,
67.974,5e-05,
68.01,5e-05,
68.041,5e-05,
68.074,5e-05,
68.104,5e-05,
68.14,5e-05,
68.175,5e-05,
68.208,5e-05,
68.24,5e-05,
68.274,5e-05,
68.307,5e-05,
68.34,5e-05,
68.372,5e-05,
68.404,5e-05,
68.44,5e-05,
68.474,5e-05,
68.505,5e-05,
68.54,5e-05,
68.574,5e-05,
68.614,5e-05,
68.642,5e-05,
68.674,5e-05,
68.708,5e-05,
68.74,5e-05,
68.775,5e-05,
68.808,5e-05,
68.838,5e-05,
68.874,5e-05,
68.907,5e-05,
68.939,5e-05,
68.973,5e-05,
69.007,5e-05,
69.04,5e-05,
69.074,5e-05,
69.109,5e-05,
69.143,5e-05,
69.174,5e-05,
69.207,5e-05,
69.241,5e-05,
69.274,5e-05,
69.313,5e-05,
69.34,5e-05,
69.373,5e-05,
69.408,5e-05,
69.443,5e-05,
69.474,5e-05,
69.507,5e-05,
69.54,5e-05,
69.574,5e-05,
69.609,5e-05,
69.637,5e-05,
69.678,5e-05,
69.71,5e-05,
69.74,5e-05,
69.774,5e-05,
69.806,5e-05,
69.842,5e-05,
69.874,5e-05,
69.907,5e-05,
69.939,5e-05,
69.974,5e-05,
70.009,5e-05,
70.043,5e-05,
70.07,5e-05,
70.11,5e-05,
70.141,5e-05,
70.172,5e-05,
70.213,5e-05,
70.244,5e-05,
70.274,5e-05,
70.306,5e-05,
70.34,5e-05,
70.374,5e-05,
70.408,5e-05,
70.441,5e-05,
70.475,5e-05,
70.507,5e-05,
70.537,5e-05,
70.574,5e-05,
70.607,5e-05,
70.641,5e-05,
70.674,5e-05,
70.708,5e-05,
70.741,5e-05,
70.776,5e-05,
70.807,5e-05,
70.84,5e-05,
70.874,5e-05,
70.907,5e-05,
70.946,5e-05,
70.978,5e-05,
71.008,5e-05,
71.04,5e-05,
71.075,5e-05,
71.11,5e-05,
71.137,5e-05,
71.175,5e-05,
71.206,5e-05,
71.247,5e-05,
71.278,5e-05,
71.307,5e-05,
71.34,5e-05,
71.373,5e-05,
71.407,5e-05,
71.441,5e-05,
71.473,5e-05,
71.508,5e-05,
71.546,5e-05,
71.581,5e-05,
71.609,5e-05,
71.641,5e-05,
71.676,5e-05,
71.707,5e-05,
71.747,5e-05,
71.774,5e-05,
71.808,5e-05,
71.84,5e-05,
71.874,5e-05,
71.907,5e-05,
71.937,5e-05,
71.991,5e-05,
72.012,5e-05,
72.04,5e-05,
72.074,5e-05,
72.107,5e-05,
72.139,5e-05,
72.174,5e-05,
72.208,5e-05,
72.24,5e-05,
72.275,5e-05,
72.308,5e-05,
72.341,5e-05,
72.375,5e-05,
72.404,5e-05,
72.443,5e-05,
72.475,5e-05,
72.508,5e-05,
72.541,5e-05,
72.579,5e-05,
72.606,5e-05,
72.639,5e-05,
72.673,5e-05,
72.71,5e-05,
72.736,5e-05,
72.782,5e-05,
72.806,5e-05,
72.84,5e-05,
72.874,5e-05,
72.904,5e-05,
72.94,5e-05,
72.974,5e-05,
73.006,5e-05,
73.039,5e-05,
73.074,5e-05,
73.107,5e-05,
73.137,5e-05,
73.179,5e-05,
73.208,5e-05,
73.24,5e-05,
73.274,5e-05,
73.307,5e-05,
73.34,5e-05,
73.374,5e-05,
73.407,5e-05,
73.44,5e-05,
73.475,5e-05,
73.51,5e-05,
73.543,5e-05,
73.584,5e-05,
73.613,5e-05,
73.642,5e-05,
73.675,5e-05,
73.707,5e-05,
73.741,5e-05,
73.777,5e-05,
73.807,5e-05,
73.84,5e-05,
73.874,5e-05,
73.911,5e-05,
73.943,5e-05,
73.976,5e-05,
74.008,5e-05,
74.04,5e-05,
74.071,5e-05,
74.106,5e-05,
74.148,5e-05,
74.185,5e-05,
74.209,5e-05,
74.243,5e-05,
74.274,5e-05,
74.308,5e-05,
74.341,5e-05,
74.389,5e-05,
74.408,5e-05,
74.438,5e-05,
74.473,5e-05,
74.5,5e-05,
74.545,5e-05,
74.574,5e-05,
74.599,5e-05,
74.639,5e-05,
74.674,5e-05,
74.715,5e-05,
74.741,5e-05,
74.774,5e-05,
74.808,5e-05,
74.835,5e-05,
74.875,5e-05,
74.912,5e-05,
74.941,5e-05,
74.977,5e-05,
75.01,5e-05,
75.041,5e-05,
75.07,5e-05,
75.107,5e-05,
75.141,5e-05,
75.175,5e-05,
75.206,5e-05,
75.241,5e-05,
75.276,5e-05,
75.298,5e-05,
75.322,5e-05,
75.369,5e-05,
75.407,5e-05,
75.44,5e-05,
75.461,5e-05,
75.507,5e-05,
75.546,5e-05,
75.574,5e-05,
75.607,5e-05,
75.642,5e-05,
75.674,5e-05,
75.708,5e-05,
75.74,5e-05,
75.776,5e-05,
75.82,5e-05,
75.844,5e-05,
75.877,5e-05,
75.907,5e-05,
75.94,5e-05,
75.972,5e-05,
76.015,5e-05,
76.043,5e-05,
76.076,5e-05,
76.109,5e-05,
76.141,5e-05,
76.183,5e-05,
76.217,5e-05,
76.246,5e-05,
76.275,5e-05,
76.309,5e-05,
76.338,5e-05,
76.371,5e-05,
76.4,5e-05,
76.438,5e-05,
76.474,5e-05,
76.507,5e-05,
76.542,5e-05,
76.576,5e-05,
76.611,5e-05,
76.647,5e-05,
76.685,5e-05,
76.71,5e-05,
76.74,5e-05,
76.774,5e-05,
76.806,5e-05,
76.841,5e-05,
76.874,5e-05,
76.909,5e-05,
76.94,5e-05,
76.975,5e-05,
77.007,5e-05,
77.041,5e-05,
77.075,5e-05,
77.107,5e-05,
77.142,5e-05,
77.176,5e-05,
77.21,5e-05,
77.24,5e-05,
77.274,5e-05,
77.307,5e-05,
77.34,5e-05,
77.374,5e-05,
77.407,5e-05,
77.44,5e-05,
77.474,5e-05,
77.504,5e-05,
77.54,5e-05,
77.575,5e-05,
77.607,5e-05,
77.64,5e-05,
77.673,5e-05,
77.707,5e-05,
77.739,5e-05,
77.773,5e-05,
77.807,5e-05,
77.84,5e-05,
77.874,5e-05,
77.907,5e-05,
77.94,5e-05,
77.982,5e-05,
78.015,5e-05,
78.046,5e-05,
78.075,5e-05,
78.108,5e-05,
78.14,5e-05,
78.174,5e-05,
78.207,5e-05,
78.241,5e-05,
78.275,5e-05,
78.308,5e-05,
78.34,5e-05,
78.374,5e-05,
78.409,5e-05,
78.444,5e-05,
78.474,5e-05,
78.508,5e-05,
78.539,5e-05,
78.575,5e-05,
78.603,5e-05,
78.64,5e-05,
78.674,5e-05,
78.712,5e-05,
78.741,5e-05,
78.774,5e-05,
78.807,5e-05,
78.84,5e-05,
78.872,5e-05,
78.913,5e-05,
78.946,5e-05,
78.976,5e-05,
79.007,5e-05,
79.04,5e-05,
79.075,5e-05,
79.108,5e-05,
79.141,5e-05,
79.175,5e-05,
79.206,5e-05,
79.251,5e-05,
79.274,5e-05,
79.308,5e-05,
79.341,5e-05,
79.375,5e-05,
79.407,5e-05,
79.441,5e-05,
79.477,5e-05,
79.507,5e-05,
79.54,5e-05,
79.574,5e-05,
79.609,5e-05,
79.639,5e-05,
79.674,5e-05,
79.71,5e-05,
79.74,5e-05,
79.779,5e-05,
79.807,5e-05,
79.84,5e-05,
79.875,5e-05,
79.91,5e-05,
79.938,5e-05,
79.974,5e-05,
80.007,5e-05,
80.042,5e-05,
80.074,5e-05,
80.107,5e-05,
80.14,5e-05,
80.174,5e-05,
80.208,5e-05,
80.248,5e-05,
80.271,5e-05,
80.307,5e-05,
80.342,5e-05,
80.373,5e-05,
80.404,5e-05,
80.442,5e-05,
80.474,5e-05,
80.507,5e-05,
80.54,5e-05,
80.574,5e-05,
80.606,5e-05,
80.64,5e-05,
80.673,5e-05,
80.705,5e-05,
80.74,5e-05,
80.774,5e-05,
80.809,5e-05,
80.84,5e-05,
80.874,5e-05,
80.909,5e-05,
80.94,5e-05,
80.974,5e-05,
81.008,5e-05,
81.04,5e-05,
81.079,5e-05,
81.112,5e-05,
81.14,5e-05,
81.174,5e-05,
81.207,5e-05,
81.24,5e-05,
81.274,5e-05,
81.308,5e-05,
81.34,5e-05,
81.375,5e-05,
81.408,5e-05,
81.44,5e-05,
81.475,5e-05,
81.507,5e-05,
81.54,5e-05,
81.575,5e-05,
81.607,5e-05,
81.64,5e-05,
81.672,5e-05,
81.707,5e-05,
81.74,5e-05,
81.774,5e-05,
81.8,5e-05,
81.839,5e-05,
81.874,5e-05,
81.909,5e-05,
81.941,5e-05,
81.975,5e-05,
82.008,5e-05,
82.041,5e-05,
82.073,5e-05,
82.113,5e-05,
82.14,5e-05,
82.172,5e-05,
82.207,5e-05,
82.241,5e-05,
82.274,5e-05,
82.307,5e-05,
82.341,5e-05,
82.373,5e-05,
82.408,5e-05,
82.44,5e-05,
82.474,5e-05,
82.507,5e-05,
82.534,5e-05,
82.575,5e-05,
82.607,5e-05,
82.64,5e-05,
82.673,5e-05,
82.708,5e-05,
82.739,5e-05,
82.773,5e-05,
82.807,5e-05,
82.841,5e-05,
82.874,5e-05,
82.909,5e-05,
82.94,5e-05,
82.973,5e-05,
83.003,5e-05,
83.041,5e-05,
83.074,5e-05,
83.108,5e-05,
83.14,5e-05,
83.176,5e-05,
83.207,5e-05,
83.24,5e-05,
83.279,5e-05,
83.307,5e-05,
83.339,5e-05,
83.374,5e-05,
83.407,5e-05,
83.441,5e-05,
83.473,5e-05,
83.507,5e-05,
83.542,5e-05,
83.576,5e-05,
83.608,5e-05,
83.641,5e-05,
83.675,5e-05,
83.707,5e-05,
83.74,5e-05,
83.775,5e-05,
83.808,5e-05,
83.84,5e-05,
83.874,5e-05,
83.907,5e-05,
83.94,5e-05,
83.98,5e-05,
84.017,5e-05,
84.042,5e-05,
84.075,5e-05,
84.11,5e-05,
84.141,5e-05,
84.176,5e-05,
84.207,5e-05,
84.241,5e-05,
84.274,5e-05,
84.307,5e-05,
84.34,5e-05,
84.375,5e-05,
84.406,5e-05,
84.44,5e-05,
84.474,5e-05,
84.506,5e-05,
84.53,5e-05,
84.574,5e-05,
84.607,5e-05,
84.64,5e-05,
84.674,5e-05,
84.707,5e-05,
84.74,5e-05,
84.771,5e-05,
84.807,5e-05,
84.84,5e-05,
84.879,5e-05,
84.907,5e-05,
84.938,5e-05,
84.971,5e-05,
85.002,5e-05,
85.04,5e-05,
85.074,5e-05,
85.108,5e-05,
85.137,5e-05,
85.174,5e-05,
85.207,5e-05,
85.239,5e-05,
85.274,5e-05,
85.307,5e-05,
85.34,5e-05,
85.374,5e-05,
85.407,5e-05,
85.44,5e-05,
85.474,5e-05,
85.507,5e-05,
85.541,5e-05,
85.574,5e-05,
85.608,5e-05,
85.642,5e-05,
85.673,5e-05,
85.707,5e-05,
85.74,5e-05,
85.796,5e-05,
85.809,5e-05,
85.841,5e-05,
85.875,5e-05,
85.907,5e-05,
85.937,5e-05,
85.974,5e-05,
86.009,5e-05,
86.041,5e-05,
86.075,5e-05,
86.114,5e-05,
86.145,5e-05,
86.196,5e-05,
86.209,5e-05,
86.246,5e-05,
86.274,5e-05,
86.307,5e-05,
86.34,5e-05,
86.374,5e-05,
86.405,5e-05,
86.439,5e-05,
86.474,5e-05,
86.506,5e-05,
86.539,5e-05,
86.577,5e-05,
86.613,5e-05,
86.631,5e-05,
86.678,5e-05,
86.709,5e-05,
86.741,5e-05,
86.778,5e-05,
86.812,5e-05,
86.849,5e-05,
86.88,5e-05,
86.909,5e-05,
86.944,5e-05,
86.974,5e-05,
87.007,5e-05,
87.043,5e-05,
87.075,5e-05,
87.118,5e-05,
87.14,5e-05,
87.179,5e-05,
87.207,5e-05,
87.266,5e-05,
87.275,5e-05,
87.309,5e-05,
87.347,5e-05,
87.375,5e-05,
87.407,5e-05,
87.44,5e-05,
87.476,5e-05,
87.509,5e-05,
87.54,5e-05,
87.574,5e-05,
87.608,5e-05,
87.648,5e-05,
87.679,5e-05,
87.707,5e-05,
87.745,5e-05,
87.777,5e-05,
87.809,5e-05,
87.841,5e-05,
87.878,5e-05,
87.932,5e-05,
87.944,5e-05,
87.977,5e-05,
88.007,5e-05,
88.046,5e-05,
88.082,5e-05,
88.111,5e-05,
88.143,5e-05,
88.176,5e-05,
88.213,5e-05,
88.24,5e-05,
88.28,5e-05,
88.313,5e-05,
88.352,5e-05,
88.376,5e-05,
88.407,5e-05,
88.442,5e-05,
88.486,5e-05,
88.512,5e-05,
88.543,5e-05,
88.575,5e-05,
88.611,5e-05,
88.641,5e-05,
88.678,5e-05,
88.719,5e-05,
88.75,5e-05,
88.785,5e-05,
88.801,5e-05,
88.84,5e-05,
88.876,5e-05,
88.907,5e-05,
88.94,5e-05,
88.975,5e-05,
89.011,5e-05,
89.044,5e-05,
89.08,5e-05,
89.108,5e-05,
89.14,5e-05,
89.174,5e-05,
89.207,5e-05,
89.24,5e-05,
89.28,5e-05,
89.313,5e-05,
89.364,5e-05,
89.374,5e-05,
89.408,5e-05,
89.443,5e-05,
89.48,5e-05,
89.508,5e-05,
89.54,5e-05,
89.574,5e-05,
89.607,5e-05,
89.639,5e-05,
89.678,5e-05,
89.712,5e-05,
89.742,5e-05,
89.781,5e-05,
89.807,5e-05,
89.855,5e-05,
89.899,5e-05,
89.909,5e-05,
89.94,5e-05,
89.973,5e-05,
90.01,5e-05,
90.041,5e-05,
90.073,5e-05,
90.107,5e-05,
90.14,5e-05,
90.179,5e-05,
90.22,5e-05,
90.25,5e-05,
90.278,5e-05,
90.314,5e-05,
90.342,5e-05,
90.374,5e-05,
90.414,5e-05,
90.445,5e-05,
90.481,5e-05,
90.506,5e-05,
90.54,5e-05,
90.574,5e-05,
90.608,5e-05,
90.645,5e-05,
90.678,5e-05,
90.716,5e-05,
90.741,5e-05,
90.781,5e-05,
90.817,5e-05,
90.849,5e-05,
90.876,5e-05,
90.915,5e-05,
90.947,5e-05,
90.978,5e-05,
91.018,5e-05,
91.04,5e-05,
91.076,5e-05,
91.109,5e-05,
91.14,5e-05,
91.174,5e-05,
91.207,5e-05,
91.24,5e-05,
91.274,5e-05,
91.306,5e-05,
91.34,5e-05,
91.374,5e-05,
91.412,5e-05,
91.44,5e-05,
91.474,5e-05,
91.513,5e-05,
91.542,5e-05,
91.574,5e-05,
91.608,5e-05,
91.641,5e-05,
91.675,5e-05,
91.703,5e-05,
91.742,5e-05,
91.775,5e-05,
91.812,5e-05,
91.847,5e-05,
91.875,5e-05,
91.916,5e-05,
91.942,5e-05,
91.975,5e-05,
92.008,5e-05,
92.041,5e-05,
92.078,5e-05,
92.107,5e-05,
92.137,5e-05,
92.175,5e-05,
92.209,5e-05,
92.248,5e-05,
92.277,5e-05,
92.312,5e-05,
92.345,5e-05,
92.375,5e-05,
92.409,5e-05,
92.439,5e-05,
92.474,5e-05,
92.508,5e-05,
92.542,5e-05,
92.574,5e-05,
92.612,5e-05,
92.642,5e-05,
92.674,5e-05,
92.708,5e-05,
92.743,5e-05,
92.774,5e-05,
92.81,5e-05,
92.841,5e-05,
92.877,5e-05,
92.914,5e-05,
92.942,5e-05,
92.977,5e-05,
93.011,5e-05,
93.041,5e-05,
93.075,5e-05,
93.106,5e-05,
93.141,5e-05,
93.174,5e-05,
93.207,5e-05,
93.24,5e-05,
