"/del_uav/KF_sigma/pos_cov/x_x","/del_uav/KF_sigma/pos_cov/x_y"
33.607,9.512492197e-05,
33.641,9.512492197e-05,
33.673,9.512492197e-05,
33.708,9.512492197e-05,
33.74,9.512492197e-05,
33.773,9.512492197e-05,
33.807,9.512492197e-05,
33.842,9.512492197e-05,
33.875,9.512492197e-05,
33.908,9.512492197e-05,
33.942,9.512492197e-05,
33.98,9.512492197e-05,
34.019,9.512492197e-05,
34.041,9.512492197e-05,
34.079,9.512492197e-05,
34.113,9.512492197e-05,
34.142,9.512492197e-05,
34.178,9.512492197e-05,
34.225,9.512492197e-05,
34.243,9.512492197e-05,
34.274,9.512492197e-05,
34.308,9.512492197e-05,
34.341,9.512492197e-05,
34.374,9.512492197e-05,
34.407,9.512492197e-05,
34.44,9.512492197e-05,
34.474,9.512492197e-05,
34.512,9.512492197e-05,
34.542,9.512492197e-05,
34.572,9.512492197e-05,
34.614,9.512492197e-05,
34.64,9.512492197e-05,
34.673,9.512492197e-05,
34.707,9.512492197e-05,
34.747,9.512492197e-05,
34.773,9.512492197e-05,
34.808,9.512492197e-05,
34.841,9.512492197e-05,
34.873,9.512492197e-05,
34.907,9.512492197e-05,
34.94,9.512492197e-05,
34.973,9.512492197e-05,
35.008,9.512492197e-05,
35.04,9.512492197e-05,
35.074,9.512492197e-05,
35.108,9.512492197e-05,
35.145,9.512492197e-05,
35.173,9.512492197e-05,
35.208,9.512492197e-05,
35.245,9.512492197e-05,
35.276,9.512492197e-05,
35.306,9.512492197e-05,
35.344,9.512492197e-05,
35.374,9.512492197e-05,
35.407,9.512492197e-05,
35.442,9.512492197e-05,
35.473,9.512492197e-05,
35.506,9.512492197e-05,
35.54,9.512492197e-05,
35.573,9.512492197e-05,
35.607,9.512492197e-05,
35.637,9.512492197e-05,
35.673,9.512492197e-05,
35.707,9.512492197e-05,
35.74,9.512492197e-05,
35.773,9.512492197e-05,
35.807,9.512492197e-05,
35.84,9.512492197e-05,
35.874,9.512492197e-05,
35.907,9.512492197e-05,
35.94,9.512492197e-05,
35.974,9.512492197e-05,
36.007,9.512492197e-05,
36.041,9.512492197e-05,
36.073,9.512492197e-05,
36.107,9.512492197e-05,
36.149,9.512492197e-05,
36.173,9.512492197e-05,
36.207,9.512492197e-05,
36.24,9.512492197e-05,
36.272,9.512492197e-05,
36.309,9.512492197e-05,
36.348,9.512492197e-05,
36.378,9.512492197e-05,
36.409,9.512492197e-05,
36.44,9.512492197e-05,
36.473,9.512492197e-05,
36.507,9.512492197e-05,
36.541,9.512492197e-05,
36.573,9.512492197e-05,
36.61,9.512492197e-05,
36.641,9.512492197e-05,
36.674,9.512492197e-05,
36.714,9.512492197e-05,
36.746,9.512492197e-05,
36.778,9.512492197e-05,
36.808,9.512492197e-05,
36.84,9.512492197e-05,
36.874,9.512492197e-05,
36.907,9.512492197e-05,
36.94,9.512492197e-05,
36.974,9.512492197e-05,
37.009,9.512492197e-05,
37.041,9.512492197e-05,
37.074,9.512492197e-05,
37.108,9.512492197e-05,
37.142,9.512492197e-05,
37.174,9.512492197e-05,
37.208,9.512492197e-05,
37.24,9.512492197e-05,
37.278,9.512492197e-05,
37.308,9.512492197e-05,
37.34,9.512492197e-05,
37.373,9.512492197e-05,
37.407,9.512492197e-05,
37.441,9.512492197e-05,
37.474,9.512492197e-05,
37.515,9.512492197e-05,
37.541,9.512492197e-05,
37.574,9.512492197e-05,
37.607,9.512492197e-05,
37.64,9.512492197e-05,
37.673,9.512492197e-05,
37.708,9.512492197e-05,
37.74,9.512492197e-05,
37.774,9.512492197e-05,
37.81,9.512492197e-05,
37.841,9.512492197e-05,
37.875,9.512492197e-05,
37.909,9.512492197e-05,
37.941,9.512492197e-05,
37.975,9.512492197e-05,
38.007,9.512492197e-05,
38.04,9.512492197e-05,
38.073,9.512492197e-05,
38.107,9.512492197e-05,
38.139,9.512492197e-05,
38.174,9.512492197e-05,
38.209,9.512492197e-05,
38.24,9.512492197e-05,
38.273,9.512492197e-05,
38.307,9.512492197e-05,
38.351,9.512492197e-05,
38.373,9.512492197e-05,
38.415,9.512492197e-05,
38.44,9.512492197e-05,
38.476,9.512492197e-05,
38.507,9.512492197e-05,
38.54,9.512492197e-05,
38.575,9.512492197e-05,
38.608,9.512492197e-05,
38.637,9.512492197e-05,
38.673,9.512492197e-05,
38.711,9.512492197e-05,
38.745,9.512492197e-05,
38.776,9.512492197e-05,
38.808,9.512492197e-05,
38.838,9.512492197e-05,
38.87,9.512492197e-05,
38.906,9.512492197e-05,
38.951,9.512492197e-05,
38.979,9.512492197e-05,
39.003,9.512492197e-05,
39.035,9.512492197e-05,
39.074,9.512492197e-05,
39.107,9.512492197e-05,
39.14,9.512492197e-05,
39.175,9.512492197e-05,
39.208,9.512492197e-05,
39.242,9.512492197e-05,
39.274,9.512492197e-05,
39.311,9.512492197e-05,
39.341,9.512492197e-05,
39.375,9.512492197e-05,
39.411,9.512492197e-05,
39.448,9.512492197e-05,
39.474,9.512492197e-05,
39.509,9.512492197e-05,
39.547,9.512492197e-05,
39.586,9.512492197e-05,
39.607,9.512492197e-05,
39.64,9.512492197e-05,
39.657,9.512492197e-05,
39.705,9.512492197e-05,
39.741,9.512492197e-05,
39.773,9.512492197e-05,
39.81,9.512492197e-05,
39.845,9.512492197e-05,
39.873,9.512492197e-05,
39.908,9.512492197e-05,
39.939,9.512492197e-05,
39.973,9.512492197e-05,
40.007,9.512492197e-05,
40.042,9.512492197e-05,
40.073,9.512492197e-05,
40.107,9.512492197e-05,
40.14,9.512492197e-05,
40.173,9.512492197e-05,
40.206,9.512492197e-05,
40.24,9.512492197e-05,
40.273,9.512492197e-05,
40.313,9.512492197e-05,
40.341,9.512492197e-05,
40.377,9.512492197e-05,
40.411,9.512492197e-05,
40.445,9.512492197e-05,
40.473,9.512492197e-05,
40.506,9.512492197e-05,
40.539,9.512492197e-05,
40.573,9.512492197e-05,
40.608,9.512492197e-05,
40.641,9.512492197e-05,
40.673,9.512492197e-05,
40.707,9.512492197e-05,
40.741,9.512492197e-05,
40.773,9.512492197e-05,
40.808,9.512492197e-05,
40.84,9.512492197e-05,
40.874,9.512492197e-05,
40.907,9.512492197e-05,
40.939,9.512492197e-05,
40.985,9.512492197e-05,
41.007,9.512492197e-05,
41.04,9.512492197e-05,
41.076,9.512492197e-05,
41.11,9.512492197e-05,
41.14,9.512492197e-05,
41.176,9.512492197e-05,
41.207,9.512492197e-05,
41.24,9.512492197e-05,
41.273,9.512492197e-05,
41.309,9.512492197e-05,
41.34,9.512492197e-05,
41.377,9.512492197e-05,
41.408,9.512492197e-05,
41.441,9.512492197e-05,
41.474,9.512492197e-05,
41.507,9.512492197e-05,
41.538,9.512492197e-05,
41.572,9.512492197e-05,
41.607,9.512492197e-05,
41.636,9.512492197e-05,
41.673,9.512492197e-05,
41.707,9.512492197e-05,
41.74,9.512492197e-05,
41.773,9.512492197e-05,
41.807,9.512492197e-05,
41.84,9.512492197e-05,
41.873,9.512492197e-05,
41.907,9.512492197e-05,
41.943,9.512492197e-05,
41.974,9.512492197e-05,
42.008,9.512492197e-05,
42.041,9.512492197e-05,
42.073,9.512492197e-05,
42.107,9.512492197e-05,
42.14,9.512492197e-05,
42.172,9.512492197e-05,
42.211,9.512492197e-05,
42.241,9.512492197e-05,
42.274,9.512492197e-05,
42.317,9.512492197e-05,
42.345,9.512492197e-05,
42.378,9.512492197e-05,
42.413,9.512492197e-05,
42.443,9.512492197e-05,
42.475,9.512492197e-05,
42.509,9.512492197e-05,
42.541,9.512492197e-05,
42.575,9.512492197e-05,
42.607,9.512492197e-05,
42.639,9.512492197e-05,
42.673,9.512492197e-05,
42.706,9.512492197e-05,
42.739,9.512492197e-05,
42.773,9.512492197e-05,
42.807,9.512492197e-05,
42.84,9.512492197e-05,
42.873,9.512492197e-05,
42.907,9.512492197e-05,
42.941,9.512492197e-05,
42.973,9.512492197e-05,
43.005,9.512492197e-05,
43.041,9.512492197e-05,
43.074,9.512492197e-05,
43.112,9.512492197e-05,
43.142,9.512492197e-05,
43.173,9.512492197e-05,
43.213,9.512492197e-05,
43.24,9.512492197e-05,
43.273,9.512492197e-05,
43.307,9.512492197e-05,
43.34,9.512492197e-05,
43.373,9.512492197e-05,
43.412,9.512492197e-05,
43.44,9.512492197e-05,
43.473,9.512492197e-05,
43.505,9.512492197e-05,
43.54,9.512492197e-05,
43.573,9.512492197e-05,
43.607,9.512492197e-05,
43.64,9.512492197e-05,
43.673,9.512492197e-05,
43.711,9.512492197e-05,
43.74,9.512492197e-05,
43.779,9.512492197e-05,
43.807,9.512492197e-05,
43.84,9.512492197e-05,
43.873,9.512492197e-05,
43.908,9.512492197e-05,
43.941,9.512492197e-05,
43.974,9.512492197e-05,
44.011,9.512492197e-05,
44.04,9.512492197e-05,
44.074,9.512492197e-05,
44.107,9.512492197e-05,
44.149,9.512492197e-05,
44.175,9.512492197e-05,
44.212,9.512492197e-05,
44.245,9.512492197e-05,
44.274,9.512492197e-05,
44.311,9.512492197e-05,
44.341,9.512492197e-05,
44.376,9.512492197e-05,
44.417,9.512492197e-05,
44.446,9.512492197e-05,
44.475,9.512492197e-05,
44.508,9.512492197e-05,
44.539,9.512492197e-05,
44.577,9.512492197e-05,
44.612,9.512492197e-05,
44.641,9.512492197e-05,
44.673,9.512492197e-05,
44.707,9.512492197e-05,
44.74,9.512492197e-05,
44.774,9.512492197e-05,
44.807,9.512492197e-05,
44.84,9.512492197e-05,
44.873,9.512492197e-05,
44.917,9.512492197e-05,
44.944,9.512492197e-05,
44.973,9.512492197e-05,
45.007,9.512492197e-05,
45.046,9.512492197e-05,
45.081,9.512492197e-05,
45.107,9.512492197e-05,
45.142,9.512492197e-05,
45.178,9.512492197e-05,
45.207,9.512492197e-05,
45.244,9.512492197e-05,
45.281,9.512492197e-05,
45.309,9.512492197e-05,
45.34,9.512492197e-05,
45.373,9.512492197e-05,
45.407,9.512492197e-05,
45.44,9.512492197e-05,
45.482,9.512492197e-05,
45.507,9.512492197e-05,
45.54,9.512492197e-05,
45.572,9.512492197e-05,
45.606,9.512492197e-05,
45.642,9.512492197e-05,
45.682,9.512492197e-05,
45.717,9.512492197e-05,
45.742,9.512492197e-05,
45.773,9.512492197e-05,
45.815,9.512492197e-05,
45.846,9.512492197e-05,
45.887,9.512492197e-05,
45.923,9.512492197e-05,
45.95,9.512492197e-05,
45.973,9.512492197e-05,
46.007,9.512492197e-05,
46.041,9.512492197e-05,
46.081,9.512492197e-05,
46.104,9.512492197e-05,
46.141,9.512492197e-05,
46.174,9.512492197e-05,
46.207,9.512492197e-05,
46.243,9.512492197e-05,
46.274,9.512492197e-05,
46.319,9.512492197e-05,
46.345,9.512492197e-05,
46.379,9.512492197e-05,
46.411,9.512492197e-05,
46.439,9.512492197e-05,
46.478,9.512492197e-05,
46.509,9.512492197e-05,
46.559,9.512492197e-05,
46.575,9.512492197e-05,
46.622,9.512492197e-05,
46.648,9.512492197e-05,
46.677,9.512492197e-05,
46.706,9.512492197e-05,
46.743,9.512492197e-05,
46.773,9.512492197e-05,
46.808,9.512492197e-05,
46.856,9.512492197e-05,
46.87,9.512492197e-05,
46.92,9.512492197e-05,
46.94,9.512492197e-05,
46.973,9.512492197e-05,
47.007,9.512492197e-05,
47.041,9.512492197e-05,
47.073,9.512492197e-05,
47.108,9.512492197e-05,
47.14,9.512492197e-05,
47.173,9.512492197e-05,
47.21,9.512492197e-05,
47.241,9.512492197e-05,
47.274,9.512492197e-05,
47.316,9.512492197e-05,
47.342,9.512492197e-05,
47.375,9.512492197e-05,
47.408,9.512492197e-05,
47.441,9.512492197e-05,
47.474,9.512492197e-05,
47.507,9.512492197e-05,
47.541,9.512492197e-05,
47.574,9.512492197e-05,
47.609,9.512492197e-05,
47.64,9.512492197e-05,
47.675,9.512492197e-05,
47.707,9.512492197e-05,
47.741,9.512492197e-05,
47.774,9.512492197e-05,
47.809,9.512492197e-05,
47.841,9.512492197e-05,
47.874,9.512492197e-05,
47.907,9.512492197e-05,
47.94,9.512492197e-05,
47.975,9.512492197e-05,
48.013,9.512492197e-05,
48.039,9.512492197e-05,
48.073,9.512492197e-05,
48.12,9.512492197e-05,
48.139,9.512492197e-05,
48.172,9.512492197e-05,
48.212,9.512492197e-05,
48.24,9.512492197e-05,
48.268,9.512492197e-05,
48.307,9.512492197e-05,
48.34,9.512492197e-05,
48.372,9.512492197e-05,
48.41,9.512492197e-05,
48.437,9.512492197e-05,
48.475,9.512492197e-05,
48.51,9.512492197e-05,
48.542,9.512492197e-05,
48.575,9.512492197e-05,
48.607,9.512492197e-05,
48.641,9.512492197e-05,
48.673,9.512492197e-05,
48.709,9.512492197e-05,
48.74,9.512492197e-05,
48.772,9.512492197e-05,
48.814,9.512492197e-05,
48.84,9.512492197e-05,
48.873,9.512492197e-05,
48.907,9.512492197e-05,
48.94,9.512492197e-05,
48.973,9.512492197e-05,
49.007,9.512492197e-05,
49.041,9.512492197e-05,
49.073,9.512492197e-05,
49.107,9.512492197e-05,
49.141,9.512492197e-05,
49.173,9.512492197e-05,
49.207,9.512492197e-05,
49.241,9.512492197e-05,
49.282,9.512492197e-05,
49.306,9.512492197e-05,
49.334,9.512492197e-05,
49.373,9.512492197e-05,
49.406,9.512492197e-05,
49.44,9.512492197e-05,
49.478,9.512492197e-05,
49.507,9.512492197e-05,
49.54,9.512492197e-05,
49.573,9.512492197e-05,
49.605,9.512492197e-05,
49.64,9.512492197e-05,
49.672,9.512492197e-05,
49.707,9.512492197e-05,
49.741,9.512492197e-05,
49.773,9.512492197e-05,
49.807,9.512492197e-05,
49.839,9.512492197e-05,
49.873,9.512492197e-05,
49.909,9.512492197e-05,
49.94,9.512492197e-05,
49.974,9.512492197e-05,
50.007,9.512492197e-05,
50.041,9.512492197e-05,
50.073,9.512492197e-05,
50.108,9.512492197e-05,
50.14,9.512492197e-05,
50.171,9.512492197e-05,
50.208,9.512492197e-05,
50.243,9.512492197e-05,
50.275,9.512492197e-05,
50.307,9.512492197e-05,
50.341,9.512492197e-05,
50.373,9.512492197e-05,
50.407,9.512492197e-05,
50.437,9.512492197e-05,
50.473,9.512492197e-05,
50.509,9.512492197e-05,
50.551,9.512492197e-05,
50.581,9.512492197e-05,
50.61,9.512492197e-05,
50.642,9.512492197e-05,
50.674,9.512492197e-05,
50.706,9.512492197e-05,
50.74,9.512492197e-05,
50.77,9.512492197e-05,
50.807,9.512492197e-05,
50.838,9.512492197e-05,
50.874,9.512492197e-05,
50.909,9.512492197e-05,
50.94,9.512492197e-05,
50.974,9.512492197e-05,
51.008,9.512492197e-05,
51.054,9.512492197e-05,
51.073,9.512492197e-05,
51.107,9.512492197e-05,
51.137,9.512492197e-05,
51.177,9.512492197e-05,
51.211,9.512492197e-05,
51.24,9.512492197e-05,
51.274,9.512492197e-05,
51.306,9.512492197e-05,
51.342,9.512492197e-05,
51.373,9.512492197e-05,
51.407,9.512492197e-05,
51.442,9.512492197e-05,
51.474,9.512492197e-05,
51.507,9.512492197e-05,
51.538,9.512492197e-05,
51.572,9.512492197e-05,
51.614,9.512492197e-05,
51.64,9.512492197e-05,
51.674,9.512492197e-05,
51.709,9.512492197e-05,
51.74,9.512492197e-05,
51.773,9.512492197e-05,
51.808,9.512492197e-05,
51.842,9.512492197e-05,
51.873,9.512492197e-05,
51.906,9.512492197e-05,
51.941,9.512492197e-05,
51.978,9.512492197e-05,
52.007,9.512492197e-05,
52.039,9.512492197e-05,
52.072,9.512492197e-05,
52.107,9.512492197e-05,
52.142,9.512492197e-05,
52.173,9.512492197e-05,
52.208,9.512492197e-05,
52.24,9.512492197e-05,
52.284,9.512492197e-05,
52.311,9.512492197e-05,
52.342,9.512492197e-05,
52.379,9.512492197e-05,
52.412,9.512492197e-05,
52.441,9.512492197e-05,
52.474,9.512492197e-05,
52.507,9.512492197e-05,
52.548,9.512492197e-05,
52.574,9.512492197e-05,
52.607,9.512492197e-05,
52.64,9.512492197e-05,
52.673,9.512492197e-05,
52.707,9.512492197e-05,
52.739,9.512492197e-05,
52.773,9.512492197e-05,
52.807,9.512492197e-05,
52.84,9.512492197e-05,
52.873,9.512492197e-05,
52.906,9.512492197e-05,
52.941,9.512492197e-05,
52.973,9.512492197e-05,
53.009,9.512492197e-05,
53.067,9.512492197e-05,
53.073,9.512492197e-05,
53.11,9.512492197e-05,
53.139,9.512492197e-05,
53.173,9.512492197e-05,
53.207,9.512492197e-05,
53.239,9.512492197e-05,
53.273,9.512492197e-05,
53.307,9.512492197e-05,
53.339,9.512492197e-05,
53.373,9.512492197e-05,
53.408,9.512492197e-05,
53.442,9.512492197e-05,
53.471,9.512492197e-05,
53.506,9.512492197e-05,
53.537,9.512492197e-05,
53.573,9.512492197e-05,
53.604,9.512492197e-05,
53.64,9.512492197e-05,
53.673,9.512492197e-05,
53.705,9.512492197e-05,
53.744,9.512492197e-05,
53.779,9.512492197e-05,
53.806,9.512492197e-05,
53.841,9.512492197e-05,
53.873,9.512492197e-05,
53.907,9.512492197e-05,
53.947,9.512492197e-05,
53.98,9.512492197e-05,
54.006,9.512492197e-05,
54.045,9.512492197e-05,
54.096,9.512492197e-05,
54.111,9.512492197e-05,
54.153,9.512492197e-05,
54.174,9.512492197e-05,
54.209,9.512492197e-05,
54.23,9.512492197e-05,
54.276,9.512492197e-05,
54.308,9.512492197e-05,
54.355,9.512492197e-05,
54.374,9.512492197e-05,
54.407,9.512492197e-05,
54.44,9.512492197e-05,
54.473,9.512492197e-05,
54.506,9.512492197e-05,
54.54,9.512492197e-05,
54.573,9.512492197e-05,
54.608,9.512492197e-05,
54.642,9.512492197e-05,
54.677,9.512492197e-05,
54.709,9.512492197e-05,
54.739,9.512492197e-05,
54.774,9.512492197e-05,
54.807,9.512492197e-05,
54.837,9.512492197e-05,
54.873,9.512492197e-05,
54.908,9.512492197e-05,
54.937,9.512492197e-05,
54.971,9.512492197e-05,
55.006,9.512492197e-05,
55.039,9.512492197e-05,
55.073,9.512492197e-05,
55.108,9.512492197e-05,
55.141,9.512492197e-05,
55.183,9.512492197e-05,
55.208,9.512492197e-05,
55.24,9.512492197e-05,
55.275,9.512492197e-05,
55.309,9.512492197e-05,
55.345,9.512492197e-05,
55.373,9.512492197e-05,
55.408,9.512492197e-05,
55.441,9.512492197e-05,
55.473,9.512492197e-05,
55.511,9.512492197e-05,
55.543,9.512492197e-05,
55.572,9.512492197e-05,
55.607,9.512492197e-05,
55.64,9.512492197e-05,
55.671,9.512492197e-05,
55.706,9.512492197e-05,
55.734,9.512492197e-05,
55.773,9.512492197e-05,
55.815,9.512492197e-05,
55.842,9.512492197e-05,
55.873,9.512492197e-05,
55.906,9.512492197e-05,
55.943,9.512492197e-05,
55.972,9.512492197e-05,
56.005,9.512492197e-05,
56.047,9.512492197e-05,
56.074,9.512492197e-05,
56.11,9.512492197e-05,
56.139,9.512492197e-05,
56.173,9.512492197e-05,
56.208,9.512492197e-05,
56.24,9.512492197e-05,
56.272,9.512492197e-05,
56.308,9.512492197e-05,
56.339,9.512492197e-05,
56.373,9.512492197e-05,
56.407,9.512492197e-05,
56.44,9.512492197e-05,
56.472,9.512492197e-05,
56.508,9.512492197e-05,
56.546,9.512492197e-05,
56.575,9.512492197e-05,
56.608,9.512492197e-05,
56.641,9.512492197e-05,
56.672,9.512492197e-05,
56.703,9.512492197e-05,
56.746,9.512492197e-05,
56.775,9.512492197e-05,
56.807,9.512492197e-05,
56.844,9.512492197e-05,
56.873,9.512492197e-05,
56.906,9.512492197e-05,
56.94,9.512492197e-05,
56.973,9.512492197e-05,
57.007,9.512492197e-05,
57.04,9.512492197e-05,
57.073,9.512492197e-05,
57.107,9.512492197e-05,
57.141,9.512492197e-05,
57.172,9.512492197e-05,
57.207,9.512492197e-05,
57.241,9.512492197e-05,
57.275,9.512492197e-05,
57.309,9.512492197e-05,
57.336,9.512492197e-05,
57.372,9.512492197e-05,
57.407,9.512492197e-05,
57.44,9.512492197e-05,
57.473,9.512492197e-05,
57.507,9.512492197e-05,
57.541,9.512492197e-05,
57.573,9.512492197e-05,
57.607,9.512492197e-05,
57.64,9.512492197e-05,
57.674,9.512492197e-05,
57.707,9.512492197e-05,
57.743,9.512492197e-05,
57.773,9.512492197e-05,
57.817,9.512492197e-05,
57.841,9.512492197e-05,
57.875,9.512492197e-05,
57.909,9.512492197e-05,
57.94,9.512492197e-05,
57.974,9.512492197e-05,
58,9.512492197e-05,
58.051,9.512492197e-05,
58.075,9.512492197e-05,
58.107,9.512492197e-05,
58.14,9.512492197e-05,
58.173,9.512492197e-05,
58.217,9.512492197e-05,
58.248,9.512492197e-05,
58.275,9.512492197e-05,
58.309,9.512492197e-05,
58.339,9.512492197e-05,
58.372,9.512492197e-05,
58.417,9.512492197e-05,
58.44,9.512492197e-05,
58.474,9.512492197e-05,
58.509,9.512492197e-05,
58.539,9.512492197e-05,
58.572,9.512492197e-05,
58.607,9.512492197e-05,
58.639,9.512492197e-05,
58.674,9.512492197e-05,
58.707,9.512492197e-05,
58.739,9.512492197e-05,
58.774,9.512492197e-05,
58.807,9.512492197e-05,
58.836,9.512492197e-05,
58.874,9.512492197e-05,
58.907,9.512492197e-05,
58.941,9.512492197e-05,
58.971,9.512492197e-05,
59.007,9.512492197e-05,
59.04,9.512492197e-05,
59.074,9.512492197e-05,
59.107,9.512492197e-05,
59.14,9.512492197e-05,
59.175,9.512492197e-05,
59.208,9.512492197e-05,
59.24,9.512492197e-05,
59.272,9.512492197e-05,
59.307,9.512492197e-05,
59.348,9.512492197e-05,
59.373,9.512492197e-05,
59.41,9.512492197e-05,
59.44,9.512492197e-05,
59.471,9.512492197e-05,
59.509,9.512492197e-05,
59.546,9.512492197e-05,
59.574,9.512492197e-05,
59.609,9.512492197e-05,
59.635,9.512492197e-05,
59.672,9.512492197e-05,
59.709,9.512492197e-05,
59.746,9.512492197e-05,
59.773,9.512492197e-05,
59.807,9.512492197e-05,
59.84,9.512492197e-05,
59.874,9.512492197e-05,
59.908,9.512492197e-05,
59.943,9.512492197e-05,
59.975,9.512492197e-05,
60.007,9.512492197e-05,
60.047,9.512492197e-05,
60.072,9.512492197e-05,
60.109,9.512492197e-05,
60.141,9.512492197e-05,
60.171,9.512492197e-05,
60.207,9.512492197e-05,
60.24,9.512492197e-05,
60.273,9.512492197e-05,
60.307,9.512492197e-05,
60.342,9.512492197e-05,
60.372,9.512492197e-05,
60.408,9.512492197e-05,
60.442,9.512492197e-05,
60.474,9.512492197e-05,
60.508,9.512492197e-05,
60.539,9.512492197e-05,
60.573,9.512492197e-05,
60.608,9.512492197e-05,
60.64,9.512492197e-05,
60.673,9.512492197e-05,
60.707,9.512492197e-05,
60.74,9.512492197e-05,
60.773,9.512492197e-05,
60.807,9.512492197e-05,
60.84,9.512492197e-05,
60.873,9.512492197e-05,
60.907,9.512492197e-05,
60.936,9.512492197e-05,
60.973,9.512492197e-05,
61.007,9.512492197e-05,
61.039,9.512492197e-05,
61.073,9.512492197e-05,
61.107,9.512492197e-05,
61.142,9.512492197e-05,
61.174,9.512492197e-05,
61.207,9.512492197e-05,
61.24,9.512492197e-05,
61.273,9.512492197e-05,
61.307,9.512492197e-05,
61.34,9.512492197e-05,
61.373,9.512492197e-05,
61.407,9.512492197e-05,
61.44,9.512492197e-05,
61.472,9.512492197e-05,
61.507,9.512492197e-05,
61.541,9.512492197e-05,
61.575,9.512492197e-05,
61.613,9.512492197e-05,
61.639,9.512492197e-05,
61.672,9.512492197e-05,
61.707,9.512492197e-05,
61.756,9.512492197e-05,
61.788,9.512492197e-05,
61.809,9.512492197e-05,
61.845,9.512492197e-05,
61.872,9.512492197e-05,
61.907,9.512492197e-05,
61.943,9.512492197e-05,
61.973,9.512492197e-05,
62.01,9.512492197e-05,
62.041,9.512492197e-05,
62.073,9.512492197e-05,
62.108,9.512492197e-05,
62.152,9.512492197e-05,
62.173,9.512492197e-05,
62.21,9.512492197e-05,
62.247,9.512492197e-05,
62.274,9.512492197e-05,
62.309,9.512492197e-05,
62.343,9.512492197e-05,
62.372,9.512492197e-05,
62.406,9.512492197e-05,
62.44,9.512492197e-05,
62.473,9.512492197e-05,
62.507,9.512492197e-05,
62.542,9.512492197e-05,
62.573,9.512492197e-05,
62.606,9.512492197e-05,
62.643,9.512492197e-05,
62.674,9.512492197e-05,
62.707,9.512492197e-05,
62.741,9.512492197e-05,
62.774,9.512492197e-05,
62.804,9.512492197e-05,
62.845,9.512492197e-05,
62.868,9.512492197e-05,
62.906,9.512492197e-05,
62.947,9.512492197e-05,
62.981,9.512492197e-05,
63.01,9.512492197e-05,
63.039,9.512492197e-05,
63.072,9.512492197e-05,
63.106,9.512492197e-05,
63.141,9.512492197e-05,
63.173,9.512492197e-05,
63.208,9.512492197e-05,
63.242,9.512492197e-05,
63.28,9.512492197e-05,
63.31,9.512492197e-05,
63.349,9.512492197e-05,
63.375,9.512492197e-05,
63.418,9.512492197e-05,
63.442,9.512492197e-05,
63.474,9.512492197e-05,
63.507,9.512492197e-05,
63.535,9.512492197e-05,
63.573,9.512492197e-05,
63.607,9.512492197e-05,
63.644,9.512492197e-05,
63.68,9.512492197e-05,
63.718,9.512492197e-05,
63.74,9.512492197e-05,
63.773,9.512492197e-05,
63.812,9.512492197e-05,
63.842,9.512492197e-05,
63.875,9.512492197e-05,
63.907,9.512492197e-05,
63.942,9.512492197e-05,
63.974,9.512492197e-05,
64.008,9.512492197e-05,
64.04,9.512492197e-05,
64.075,9.512492197e-05,
64.107,9.512492197e-05,
64.141,9.512492197e-05,
64.173,9.512492197e-05,
64.216,9.512492197e-05,
64.242,9.512492197e-05,
64.275,9.512492197e-05,
64.321,9.512492197e-05,
64.342,9.512492197e-05,
64.382,9.512492197e-05,
64.412,9.512492197e-05,
64.446,9.512492197e-05,
64.473,9.512492197e-05,
64.507,9.512492197e-05,
64.539,9.512492197e-05,
64.572,9.512492197e-05,
64.607,9.512492197e-05,
64.64,9.512492197e-05,
64.672,9.512492197e-05,
64.712,9.512492197e-05,
64.742,9.512492197e-05,
64.774,9.512492197e-05,
64.809,9.512492197e-05,
64.84,9.512492197e-05,
64.873,9.512492197e-05,
64.909,9.512492197e-05,
64.943,9.512492197e-05,
64.974,9.512492197e-05,
65.007,9.512492197e-05,
65.04,9.512492197e-05,
65.076,9.512492197e-05,
65.108,9.512492197e-05,
65.14,9.512492197e-05,
65.175,9.512492197e-05,
65.207,9.512492197e-05,
65.239,9.512492197e-05,
65.272,9.512492197e-05,
65.306,9.512492197e-05,
65.34,9.512492197e-05,
65.372,9.512492197e-05,
65.408,9.512492197e-05,
65.443,9.512492197e-05,
65.473,9.512492197e-05,
65.51,9.512492197e-05,
65.533,9.512492197e-05,
65.573,9.512492197e-05,
65.611,9.512492197e-05,
65.64,9.512492197e-05,
65.673,9.512492197e-05,
65.708,9.512492197e-05,
65.74,9.512492197e-05,
65.773,9.512492197e-05,
65.814,9.512492197e-05,
65.84,9.512492197e-05,
65.868,9.512492197e-05,
65.907,9.512492197e-05,
65.94,9.512492197e-05,
65.973,9.512492197e-05,
66.006,9.512492197e-05,
66.04,9.512492197e-05,
66.071,9.512492197e-05,
66.106,9.512492197e-05,
66.14,9.512492197e-05,
66.174,9.512492197e-05,
66.206,9.512492197e-05,
66.237,9.512492197e-05,
66.273,9.512492197e-05,
66.307,9.512492197e-05,
66.338,9.512492197e-05,
66.373,9.512492197e-05,
66.409,9.512492197e-05,
66.447,9.512492197e-05,
66.476,9.512492197e-05,
66.506,9.512492197e-05,
66.541,9.512492197e-05,
66.578,9.512492197e-05,
66.608,9.512492197e-05,
66.64,9.512492197e-05,
66.672,9.512492197e-05,
66.709,9.512492197e-05,
66.74,9.512492197e-05,
66.774,9.512492197e-05,
